% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
5.179	1	0	0	3	518	1	0	1	12	13	1	0	28	179
5.18	1	0	0	4	518	2	0	1	12	12	1	0	28	179
5.18	1	0	0	3	518	2	0	1	12	12	1	0	28	179
5.18	1	0	0	2	518	2	0	1	12	15	1	0	28	1454
5.18	1	0	0	1	518	2	0	1	12	15	1	0	22	1477
5.181	1	0	0	4	518	3	0	1	12	11	1	0	28	179
5.181	1	0	0	3	518	3	0	1	12	11	1	0	28	179
5.182	1	0	0	4	518	4	0	1	12	15	1	0	28	179
5.182	1	0	0	3	518	4	0	1	12	15	1	0	28	179
5.182	1	0	0	2	518	4	0	1	12	14	1	0	28	1454
5.182	1	0	0	1	518	4	0	1	12	14	1	0	22	1477
5.183	1	0	0	4	518	5	0	1	12	14	1	0	28	179
5.183	1	0	0	3	518	5	0	1	12	14	1	0	28	179
5.184	1	0	0	4	518	6	0	1	12	13	1	0	28	179
5.184	1	0	0	3	518	6	0	1	12	13	1	0	28	179
5.184	1	0	0	2	518	6	0	1	12	13	1	0	28	1454
5.184	1	0	0	1	518	6	0	1	12	13	1	0	22	1477
5.185	1	0	0	4	518	7	0	1	12	12	1	0	28	179
5.185	1	0	0	3	518	7	0	1	12	12	1	0	28	179
5.186	1	0	0	4	518	8	0	1	11	11	1	0	28	163
5.186	1	0	0	3	518	8	0	1	11	11	1	0	28	163
5.186	1	0	0	2	518	8	0	1	11	15	1	0	28	1499
5.186	1	0	0	1	518	8	0	1	11	15	1	0	22	1471
5.187	1	0	0	4	518	9	0	1	11	15	1	0	28	163
5.187	1	0	0	3	518	9	0	1	11	15	1	0	28	163
5.188	1	0	0	4	519	0	0	1	12	14	1	0	28	179
5.188	1	0	0	3	519	0	0	1	12	14	1	0	28	179
5.188	1	0	0	2	519	0	0	1	12	14	1	0	28	1454
5.188	1	0	0	1	519	0	0	1	12	14	1	0	22	1477
5.189	1	0	0	4	519	1	0	1	12	13	1	0	28	179
5.189	1	0	0	3	519	1	0	1	12	13	1	0	28	179
5.19	1	0	0	4	519	2	0	1	12	12	1	0	28	179
5.19	1	0	0	3	519	2	0	1	12	12	1	0	28	179
5.19	1	0	0	2	519	2	0	1	12	13	1	0	28	1454
5.19	1	0	0	1	519	2	0	1	12	13	1	0	22	1477
5.191	1	0	0	4	519	3	0	1	12	11	1	0	28	179
5.191	1	0	0	3	519	3	0	1	12	11	1	0	28	179
5.192	1	0	0	4	519	4	0	1	12	15	1	0	28	179
5.192	1	0	0	3	519	4	0	1	12	15	1	0	28	179
5.192	1	0	0	2	519	4	0	1	12	15	1	0	28	1454
5.192	1	0	0	1	519	4	0	1	12	15	1	0	22	1477
5.193	1	0	0	4	519	5	0	1	12	14	1	0	28	179
5.193	1	0	0	3	519	5	0	1	12	14	1	0	28	179
5.194	1	0	0	4	519	6	0	1	12	13	1	0	28	179
5.194	1	0	0	3	519	6	0	1	12	13	1	0	28	179
5.194	1	0	0	2	519	6	0	1	12	14	1	0	28	1454
5.194	1	0	0	1	519	6	0	1	12	14	1	0	22	1477
5.195	1	0	0	4	519	7	0	1	12	12	1	0	28	179
5.195	1	0	0	3	519	7	0	1	12	12	1	0	28	179
5.196	1	0	0	4	519	8	0	1	12	11	1	0	28	179
5.196	1	0	0	3	519	8	0	1	12	11	1	0	28	179
5.196	1	0	0	2	519	8	0	1	12	13	1	0	28	1454
5.196	1	0	0	1	519	8	0	1	12	13	1	0	22	1477
5.197	1	0	0	4	519	9	0	1	12	15	1	0	28	179
5.197	1	0	0	3	519	9	0	1	12	15	1	0	28	179
5.198	1	0	0	4	520	0	0	1	12	14	1	0	28	179
5.198	1	0	0	3	520	0	0	1	12	14	1	0	28	179
5.198	1	0	0	2	520	0	0	1	12	15	1	0	28	1454
5.198	1	0	0	1	520	0	0	1	12	15	1	0	22	1477
5.199	1	0	0	4	520	1	0	1	12	13	1	0	28	179
5.199	1	0	0	3	520	1	0	1	12	13	1	0	28	179
5.2	1	0	0	4	520	2	0	1	12	12	1	0	28	179
5.2	1	0	0	3	520	2	0	1	12	12	1	0	28	179
5.2	1	0	0	2	520	2	0	1	12	14	1	0	28	1454
5.2	1	0	0	1	520	2	0	1	12	14	1	0	22	1477
5.201	1	0	0	4	520	3	0	1	12	11	1	0	28	179
5.201	1	0	0	3	520	3	0	1	12	11	1	0	28	179
5.202	1	0	0	6	520	4	0	1	12	15	1	0	28	88
5.202	1	0	0	5	520	4	0	1	12	15	1	0	28	88
5.202	1	0	0	4	520	4	0	1	12	15	1	0	28	179
5.202	1	0	0	3	520	4	0	1	12	15	1	0	28	179
5.202	1	0	0	2	520	4	0	1	12	13	1	0	28	1454
5.202	1	0	0	1	520	4	0	1	12	13	1	0	22	1477
5.203	1	0	0	4	520	5	0	1	12	14	1	0	28	179
5.203	1	0	0	3	520	5	0	1	12	14	1	0	28	179
5.204	1	0	0	4	520	6	0	1	12	13	1	0	28	179
5.204	1	0	0	3	520	6	0	1	12	13	1	0	28	179
5.204	1	0	0	2	520	6	0	1	12	15	1	0	28	1454
5.204	1	0	0	1	520	6	0	1	12	15	1	0	22	1477
5.205	1	0	0	4	520	7	0	1	12	12	1	0	28	179
5.205	1	0	0	3	520	7	0	1	12	12	1	0	28	179
5.206	1	0	0	4	520	8	0	1	12	11	1	0	28	179
5.206	1	0	0	3	520	8	0	1	12	11	1	0	28	179
5.206	1	0	0	2	520	8	0	1	12	14	1	0	28	1454
5.206	1	0	0	1	520	8	0	1	12	14	1	0	22	1477
5.207	1	0	0	4	520	9	0	1	12	15	1	0	28	179
5.207	1	0	0	3	520	9	0	1	12	15	1	0	28	179
5.208	1	0	0	4	521	0	0	1	12	14	1	0	28	179
5.208	1	0	0	3	521	0	0	1	12	14	1	0	28	179
5.208	1	0	0	2	521	0	0	1	12	13	1	0	28	1454
5.208	1	0	0	1	521	0	0	1	12	13	1	0	22	1477
5.209	1	0	0	4	521	1	0	1	12	13	1	0	28	179
5.209	1	0	0	3	521	1	0	1	12	13	1	0	28	179
5.21	1	0	0	4	521	2	0	1	12	12	1	0	28	179
5.21	1	0	0	3	521	2	0	1	12	12	1	0	28	179
5.21	1	0	0	2	521	2	0	1	12	15	1	0	28	1454
5.21	1	0	0	1	521	2	0	1	12	15	1	0	22	1477
5.211	1	0	0	4	521	3	0	1	12	11	1	0	28	179
5.211	1	0	0	3	521	3	0	1	12	11	1	0	28	179
5.212	1	0	0	4	521	4	0	1	12	15	1	0	28	179
5.212	1	0	0	3	521	4	0	1	12	15	1	0	28	179
5.212	1	0	0	2	521	4	0	1	12	14	1	0	28	1454
5.212	1	0	0	1	521	4	0	1	12	14	1	0	22	1477
5.213	1	0	0	4	521	5	0	1	12	14	1	0	28	179
5.213	1	0	0	3	521	5	0	1	12	14	1	0	28	179
5.214	1	0	0	4	521	6	0	1	12	13	1	0	28	179
5.214	1	0	0	3	521	6	0	1	12	13	1	0	28	179
5.214	1	0	0	2	521	6	0	1	12	13	1	0	28	1454
5.214	1	0	0	1	521	6	0	1	12	13	1	0	22	1477
5.215	1	0	0	4	521	7	0	1	12	12	1	0	28	179
5.215	1	0	0	3	521	7	0	1	12	12	1	0	28	179
5.216	1	0	0	4	521	8	0	1	11	11	1	0	28	163
5.216	1	0	0	3	521	8	0	1	11	11	1	0	28	163
5.216	1	0	0	2	521	8	0	1	11	15	1	0	28	1499
5.216	1	0	0	1	521	8	0	1	11	15	1	0	22	1471
5.217	1	0	0	4	521	9	0	1	12	15	1	0	28	179
5.217	1	0	0	3	521	9	0	1	12	15	1	0	28	179
5.218	1	0	0	4	522	0	0	1	12	14	1	0	28	179
5.218	1	0	0	3	522	0	0	1	12	14	1	0	28	179
5.218	1	0	0	2	522	0	0	1	12	14	1	0	28	1454
5.218	1	0	0	1	522	0	0	1	12	14	1	0	22	1477
5.219	1	0	0	4	522	1	0	1	12	13	1	0	28	179
5.219	1	0	0	3	522	1	0	1	12	13	1	0	28	179
5.22	1	0	0	4	522	2	0	1	12	12	1	0	28	179
5.22	1	0	0	3	522	2	0	1	12	12	1	0	28	179
5.22	1	0	0	2	522	2	0	1	12	13	1	0	28	1454
5.22	1	0	0	1	522	2	0	1	12	13	1	0	22	1477
5.221	1	0	0	4	522	3	0	1	12	11	1	0	28	179
5.221	1	0	0	3	522	3	0	1	12	11	1	0	28	179
5.222	1	0	0	4	522	4	0	1	12	15	1	0	28	179
5.222	1	0	0	3	522	4	0	1	12	15	1	0	28	179
5.222	1	0	0	2	522	4	0	1	12	15	1	0	28	1454
5.222	1	0	0	1	522	4	0	1	12	15	1	0	22	1477
5.223	1	0	0	4	522	5	0	1	12	14	1	0	28	179
5.223	1	0	0	3	522	5	0	1	12	14	1	0	28	179
5.224	1	0	0	4	522	6	0	1	12	13	1	0	28	179
5.224	1	0	0	3	522	6	0	1	12	13	1	0	28	179
5.224	1	0	0	2	522	6	0	1	12	14	1	0	28	1454
5.224	1	0	0	1	522	6	0	1	12	14	1	0	22	1477
5.225	1	0	0	4	522	7	0	1	11	12	1	0	28	163
5.225	1	0	0	3	522	7	0	1	11	12	1	0	28	163
5.226	1	0	0	4	522	8	0	1	11	11	1	0	28	163
5.226	1	0	0	3	522	8	0	1	11	11	1	0	28	163
5.226	1	0	0	2	522	8	0	1	11	13	1	0	28	1499
5.226	1	0	0	1	522	8	0	1	11	13	1	0	22	1471
5.227	1	0	0	4	522	9	0	1	12	15	1	0	28	179
5.227	1	0	0	3	522	9	0	1	12	15	1	0	28	179
5.228	1	0	0	4	523	0	0	1	12	14	1	0	28	179
5.228	1	0	0	3	523	0	0	1	12	14	1	0	28	179
5.228	1	0	0	2	523	0	0	1	12	15	1	0	28	1454
5.228	1	0	0	1	523	0	0	1	12	15	1	0	22	1477
5.229	1	0	0	4	523	1	0	1	12	13	1	0	28	179
5.229	1	0	0	3	523	1	0	1	12	13	1	0	28	179
5.23	1	0	0	4	523	2	0	1	12	12	1	0	28	179
5.23	1	0	0	3	523	2	0	1	12	12	1	0	28	179
5.23	1	0	0	2	523	2	0	1	12	14	1	0	28	1454
5.23	1	0	0	1	523	2	0	1	12	14	1	0	22	1477
5.231	1	0	0	4	523	3	0	1	12	11	1	0	28	179
5.231	1	0	0	3	523	3	0	1	12	11	1	0	28	179
5.232	1	0	0	4	523	4	0	1	12	15	1	0	28	179
5.232	1	0	0	3	523	4	0	1	12	15	1	0	28	179
5.232	1	0	0	2	523	4	0	1	12	13	1	0	28	1454
5.232	1	0	0	1	523	4	0	1	12	13	1	0	22	1477
5.233	1	0	0	4	523	5	0	1	12	14	1	0	28	179
5.233	1	0	0	3	523	5	0	1	12	14	1	0	28	179
5.234	1	0	0	4	523	6	0	1	12	13	1	0	28	179
5.234	1	0	0	3	523	6	0	1	12	13	1	0	28	179
5.234	1	0	0	2	523	6	0	1	12	15	1	0	28	1454
5.234	1	0	0	1	523	6	0	1	12	15	1	0	22	1477
5.235	1	0	0	4	523	7	0	1	12	12	1	0	28	179
5.235	1	0	0	3	523	7	0	1	12	12	1	0	28	179
5.236	1	0	0	4	523	8	0	1	12	11	1	0	28	179
5.236	1	0	0	3	523	8	0	1	12	11	1	0	28	179
5.236	1	0	0	2	523	8	0	1	12	14	1	0	28	1454
5.236	1	0	0	1	523	8	0	1	12	14	1	0	22	1477
5.237	1	0	0	4	523	9	0	1	12	15	1	0	28	179
5.237	1	0	0	3	523	9	0	1	12	15	1	0	28	179
5.238	1	0	0	4	524	0	0	1	12	14	1	0	28	179
5.238	1	0	0	3	524	0	0	1	12	14	1	0	28	179
5.238	1	0	0	2	524	0	0	1	12	13	1	0	28	1454
5.238	1	0	0	1	524	0	0	1	12	13	1	0	22	1477
5.239	1	0	0	4	524	1	0	1	12	13	1	0	28	179
5.239	1	0	0	3	524	1	0	1	12	13	1	0	28	179
5.24	1	0	0	4	524	2	0	1	12	12	1	0	28	179
5.24	1	0	0	3	524	2	0	1	12	12	1	0	28	179
5.24	1	0	0	2	524	2	0	1	12	15	1	0	28	1454
5.24	1	0	0	1	524	2	0	1	12	15	1	0	22	1477
5.241	1	0	0	4	524	3	0	1	12	11	1	0	28	179
5.241	1	0	0	3	524	3	0	1	12	11	1	0	28	179
5.242	1	0	0	4	524	4	0	1	12	15	1	0	28	179
5.242	1	0	0	3	524	4	0	1	12	15	1	0	28	179
5.242	1	0	0	2	524	4	0	1	12	14	1	0	28	1454
5.242	1	0	0	1	524	4	0	1	12	14	1	0	22	1477
5.243	1	0	0	4	524	5	0	1	12	14	1	0	28	179
5.243	1	0	0	3	524	5	0	1	12	14	1	0	28	179
5.244	1	0	0	4	524	6	0	1	12	13	1	0	28	179
5.244	1	0	0	3	524	6	0	1	12	13	1	0	28	179
5.244	1	0	0	2	524	6	0	1	12	13	1	0	28	1454
5.244	1	0	0	1	524	6	0	1	12	13	1	0	22	1477
5.245	1	0	0	4	524	7	0	1	12	12	1	0	28	179
5.245	1	0	0	3	524	7	0	1	12	12	1	0	28	179
5.246	1	0	0	4	524	8	0	1	12	11	1	0	28	179
5.246	1	0	0	3	524	8	0	1	12	11	1	0	28	179
5.246	1	0	0	2	524	8	0	1	12	15	1	0	28	1454
5.246	1	0	0	1	524	8	0	1	12	15	1	0	22	1477
5.247	1	0	0	4	524	9	0	1	12	15	1	0	28	179
5.247	1	0	0	3	524	9	0	1	12	15	1	0	28	179
5.248	1	0	0	4	525	0	0	1	12	14	1	0	28	179
5.248	1	0	0	3	525	0	0	1	12	14	1	0	28	179
5.248	1	0	0	2	525	0	0	1	12	14	1	0	28	1454
5.248	1	0	0	1	525	0	0	1	12	14	1	0	22	1477
5.249	1	0	0	4	525	1	0	1	12	13	1	0	28	179
5.249	1	0	0	3	525	1	0	1	12	13	1	0	28	179
5.25	1	0	0	4	525	2	0	1	12	12	1	0	28	179
5.25	1	0	0	3	525	2	0	1	12	12	1	0	28	179
5.25	1	0	0	2	525	2	0	1	12	13	1	0	28	1454
5.25	1	0	0	1	525	2	0	1	12	13	1	0	22	1477
5.251	1	0	0	4	525	3	0	1	12	11	1	0	28	179
5.251	1	0	0	3	525	3	0	1	12	11	1	0	28	179
5.252	1	0	0	6	525	4	0	1	12	15	1	0	28	88
5.252	1	0	0	5	525	4	0	1	12	15	1	0	28	88
5.252	1	0	0	4	525	4	0	1	12	15	1	0	28	179
5.252	1	0	0	3	525	4	0	1	12	15	1	0	28	179
5.252	1	0	0	2	525	4	0	1	12	15	1	0	28	1454
5.252	1	0	0	1	525	4	0	1	12	15	1	0	22	1477
5.253	1	0	0	4	525	5	0	1	12	14	1	0	28	179
5.253	1	0	0	3	525	5	0	1	12	14	1	0	28	179
5.254	1	0	0	4	525	6	0	1	12	13	1	0	28	179
5.254	1	0	0	3	525	6	0	1	12	13	1	0	28	179
5.254	1	0	0	2	525	6	0	1	12	14	1	0	28	1454
5.254	1	0	0	1	525	6	0	1	12	14	1	0	22	1477
5.255	1	0	0	4	525	7	0	1	11	12	1	0	28	163
5.255	1	0	0	3	525	7	0	1	11	12	1	0	28	163
5.256	1	0	0	4	525	8	0	1	12	11	1	0	28	179
5.256	1	0	0	3	525	8	0	1	12	11	1	0	28	179
5.256	1	0	0	2	525	8	0	1	12	13	1	0	28	1454
5.256	1	0	0	1	525	8	0	1	12	13	1	0	22	1477
5.257	1	0	0	4	525	9	0	1	12	15	1	0	28	179
5.257	1	0	0	3	525	9	0	1	12	15	1	0	28	179
5.258	1	0	0	4	526	0	0	1	12	14	1	0	28	179
5.258	1	0	0	3	526	0	0	1	12	14	1	0	28	179
5.258	1	0	0	2	526	0	0	1	12	15	1	0	28	1454
5.258	1	0	0	1	526	0	0	1	12	15	1	0	22	1477
5.259	1	0	0	4	526	1	0	1	12	13	1	0	28	179
5.259	1	0	0	3	526	1	0	1	12	13	1	0	28	179
5.26	1	0	0	4	526	2	0	1	12	12	1	0	28	179
5.26	1	0	0	3	526	2	0	1	12	12	1	0	28	179
5.26	1	0	0	2	526	2	0	1	12	14	1	0	28	1454
5.26	1	0	0	1	526	2	0	1	12	14	1	0	22	1477
5.261	1	0	0	4	526	3	0	1	12	11	1	0	28	179
5.261	1	0	0	3	526	3	0	1	12	11	1	0	28	179
5.262	1	0	0	4	526	4	0	1	12	15	1	0	28	179
5.262	1	0	0	3	526	4	0	1	12	15	1	0	28	179
5.262	1	0	0	2	526	4	0	1	12	13	1	0	28	1454
5.262	1	0	0	1	526	4	0	1	12	13	1	0	22	1477
5.263	1	0	0	4	526	5	0	1	12	14	1	0	28	179
5.263	1	0	0	3	526	5	0	1	12	14	1	0	28	179
5.264	1	0	0	4	526	6	0	1	12	13	1	0	28	179
5.264	1	0	0	3	526	6	0	1	12	13	1	0	28	179
5.264	1	0	0	2	526	6	0	1	12	15	1	0	28	1454
5.264	1	0	0	1	526	6	0	1	12	15	1	0	22	1477
5.265	1	0	0	4	526	7	0	1	12	12	1	0	28	179
5.265	1	0	0	3	526	7	0	1	12	12	1	0	28	179
5.266	1	0	0	4	526	8	0	1	11	11	1	0	28	163
5.266	1	0	0	3	526	8	0	1	11	11	1	0	28	163
5.266	1	0	0	2	526	8	0	1	11	14	1	0	28	1499
5.266	1	0	0	1	526	8	0	1	11	14	1	0	22	1471
5.267	1	0	0	4	526	9	0	1	11	15	1	0	28	163
5.267	1	0	0	3	526	9	0	1	11	15	1	0	28	163
5.268	1	0	0	4	527	0	0	1	12	14	1	0	28	179
5.268	1	0	0	3	527	0	0	1	12	14	1	0	28	179
5.268	1	0	0	2	527	0	0	1	12	13	1	0	28	1454
5.268	1	0	0	1	527	0	0	1	12	13	1	0	22	1477
5.269	1	0	0	4	527	1	0	1	12	13	1	0	28	179
5.269	1	0	0	3	527	1	0	1	12	13	1	0	28	179
5.27	1	0	0	4	527	2	0	1	12	12	1	0	28	179
5.27	1	0	0	3	527	2	0	1	12	12	1	0	28	179
5.27	1	0	0	2	527	2	0	1	12	15	1	0	28	1454
5.27	1	0	0	1	527	2	0	1	12	15	1	0	22	1477
5.271	1	0	0	4	527	3	0	1	12	11	1	0	28	179
5.271	1	0	0	3	527	3	0	1	12	11	1	0	28	179
5.272	1	0	0	4	527	4	0	1	12	15	1	0	28	179
5.272	1	0	0	3	527	4	0	1	12	15	1	0	28	179
5.272	1	0	0	2	527	4	0	1	12	14	1	0	28	1454
5.272	1	0	0	1	527	4	0	1	12	14	1	0	22	1477
5.273	1	0	0	4	527	5	0	1	12	14	1	0	28	179
5.273	1	0	0	3	527	5	0	1	12	14	1	0	28	179
5.274	1	0	0	4	527	6	0	1	12	13	1	0	28	179
5.274	1	0	0	3	527	6	0	1	12	13	1	0	28	179
5.274	1	0	0	2	527	6	0	1	12	13	1	0	28	1454
5.274	1	0	0	1	527	6	0	1	12	13	1	0	22	1477
5.275	1	0	0	4	527	7	0	1	12	12	1	0	28	179
5.275	1	0	0	3	527	7	0	1	12	12	1	0	28	179
5.276	1	0	0	4	527	8	0	1	12	11	1	0	28	179
5.276	1	0	0	3	527	8	0	1	12	11	1	0	28	179
5.276	1	0	0	2	527	8	0	1	12	15	1	0	28	1454
5.276	1	0	0	1	527	8	0	1	12	15	1	0	22	1477
5.277	1	0	0	4	527	9	0	1	12	15	1	0	28	179
5.277	1	0	0	3	527	9	0	1	12	15	1	0	28	179
5.278	1	0	0	4	528	0	0	1	12	14	1	0	28	179
5.278	1	0	0	3	528	0	0	1	12	14	1	0	28	179
5.278	1	0	0	2	528	0	0	1	12	14	1	0	28	1454
5.278	1	0	0	1	528	0	0	1	12	14	1	0	22	1477
5.279	1	0	0	4	528	1	0	1	12	13	1	0	28	179
5.279	1	0	0	3	528	1	0	1	12	13	1	0	28	179
5.28	1	0	0	4	528	2	0	1	12	12	1	0	28	179
5.28	1	0	0	3	528	2	0	1	12	12	1	0	28	179
5.28	1	0	0	2	528	2	0	1	12	13	1	0	28	1454
5.28	1	0	0	1	528	2	0	1	12	13	1	0	22	1477
5.281	1	0	0	4	528	3	0	1	12	11	1	0	28	179
5.281	1	0	0	3	528	3	0	1	12	11	1	0	28	179
5.282	1	0	0	4	528	4	0	1	12	15	1	0	28	179
5.282	1	0	0	3	528	4	0	1	12	15	1	0	28	179
5.282	1	0	0	2	528	4	0	1	12	15	1	0	28	1454
5.282	1	0	0	1	528	4	0	1	12	15	1	0	22	1477
5.283	1	0	0	4	528	5	0	1	12	14	1	0	28	179
5.283	1	0	0	3	528	5	0	1	12	14	1	0	28	179
5.284	1	0	0	4	528	6	0	1	12	13	1	0	28	179
5.284	1	0	0	3	528	6	0	1	12	13	1	0	28	179
5.284	1	0	0	2	528	6	0	1	12	14	1	0	28	1454
5.284	1	0	0	1	528	6	0	1	12	14	1	0	22	1477
5.285	1	0	0	4	528	7	0	1	12	12	1	0	28	179
5.285	1	0	0	3	528	7	0	1	12	12	1	0	28	179
5.286	1	0	0	4	528	8	0	1	12	11	1	0	28	179
5.286	1	0	0	3	528	8	0	1	12	11	1	0	28	179
5.286	1	0	0	2	528	8	0	1	12	13	1	0	28	1454
5.286	1	0	0	1	528	8	0	1	12	13	1	0	22	1477
5.287	1	0	0	4	528	9	0	1	12	15	1	0	28	179
5.287	1	0	0	3	528	9	0	1	12	15	1	0	28	179
5.288	1	0	0	4	529	0	0	1	12	14	1	0	28	179
5.288	1	0	0	3	529	0	0	1	12	14	1	0	28	179
5.288	1	0	0	2	529	0	0	1	12	15	1	0	28	1454
5.288	1	0	0	1	529	0	0	1	12	15	1	0	22	1477
5.289	1	0	0	4	529	1	0	1	12	13	1	0	28	179
5.289	1	0	0	3	529	1	0	1	12	13	1	0	28	179
5.29	1	0	0	4	529	2	0	1	12	12	1	0	28	179
5.29	1	0	0	3	529	2	0	1	12	12	1	0	28	179
5.29	1	0	0	2	529	2	0	1	12	14	1	0	28	1454
5.29	1	0	0	1	529	2	0	1	12	14	1	0	22	1477
5.291	1	0	0	4	529	3	0	1	12	11	1	0	28	179
5.291	1	0	0	3	529	3	0	1	12	11	1	0	28	179
5.292	1	0	0	4	529	4	0	1	12	15	1	0	28	179
5.292	1	0	0	3	529	4	0	1	12	15	1	0	28	179
5.292	1	0	0	2	529	4	0	1	12	13	1	0	28	1454
5.292	1	0	0	1	529	4	0	1	12	13	1	0	22	1477
5.293	1	0	0	4	529	5	0	1	12	14	1	0	28	179
5.293	1	0	0	3	529	5	0	1	12	14	1	0	28	179
5.294	1	0	0	4	529	6	0	1	12	13	1	0	28	179
5.294	1	0	0	3	529	6	0	1	12	13	1	0	28	179
5.294	1	0	0	2	529	6	0	1	12	15	1	0	28	1454
5.294	1	0	0	1	529	6	0	1	12	15	1	0	22	1477
5.295	1	0	0	4	529	7	0	1	12	12	1	0	28	179
5.295	1	0	0	3	529	7	0	1	12	12	1	0	28	179
5.296	1	0	0	4	529	8	0	1	11	11	1	0	28	163
5.296	1	0	0	3	529	8	0	1	11	11	1	0	28	163
5.296	1	0	0	2	529	8	0	1	11	14	1	0	28	1499
5.296	1	0	0	1	529	8	0	1	11	14	1	0	22	1471
5.297	1	0	0	4	529	9	0	1	12	15	1	0	28	179
5.297	1	0	0	3	529	9	0	1	12	15	1	0	28	179
5.298	1	0	0	4	530	0	0	1	12	14	1	0	28	179
5.298	1	0	0	3	530	0	0	1	12	14	1	0	28	179
5.298	1	0	0	2	530	0	0	1	12	13	1	0	28	1454
5.298	1	0	0	1	530	0	0	1	12	13	1	0	22	1477
5.299	1	0	0	4	530	1	0	1	12	13	1	0	28	179
5.299	1	0	0	3	530	1	0	1	12	13	1	0	28	179
5.3	1	0	0	4	530	2	0	1	12	12	1	0	28	179
5.3	1	0	0	3	530	2	0	1	12	12	1	0	28	179
