% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct	ccId
9195	1	1	1	0	0	28	2196	0	1	1	0
9200	2	4	3	0	0	28	2196	0	1	1	0
9205	1	1	1	0	0	28	2196	0	1	1	0
9210	2	4	3	0	0	28	2196	0	1	1	0
9215	1	1	1	0	0	28	2196	0	1	1	0
9220	2	4	3	0	0	28	2196	0	1	1	0
9225	1	1	1	0	0	28	2196	0	1	1	0
9230	2	4	3	0	0	28	2196	0	1	1	0
9235	1	1	1	0	0	28	2196	0	1	1	0
9239	2	4	3	0	0	28	2196	0	1	1	0
9245	1	1	1	0	0	28	2196	0	1	1	0
9249	2	4	3	0	0	28	2196	0	1	1	0
9255	1	1	1	0	0	28	2196	0	1	1	0
9259	2	4	3	0	0	28	2196	0	1	1	0
9265	1	1	1	0	0	28	2196	0	1	1	0
9269	2	4	3	0	0	28	2196	0	1	1	0
9275	1	1	1	0	0	28	2196	0	1	1	0
9278	2	4	3	0	0	28	2196	0	1	1	0
9285	1	1	1	0	0	28	2196	0	1	1	0
9288	2	4	3	0	0	28	2196	0	1	1	0
9295	1	1	1	0	0	28	2196	0	1	1	0
9298	2	4	3	0	0	28	2196	0	1	1	0
9305	1	1	1	0	0	28	2196	0	1	1	0
9308	2	4	3	0	0	28	2196	0	1	1	0
9315	1	1	1	0	0	28	2196	0	1	1	0
9318	2	4	3	0	0	28	2196	0	1	1	0
9325	1	1	1	0	0	28	2196	0	1	1	0
9327	2	4	3	0	0	28	2196	0	1	1	0
9335	1	1	1	0	0	28	2196	0	1	1	0
9337	2	4	3	0	0	28	2196	0	1	1	0
9345	1	1	1	0	0	28	2196	0	1	1	0
9347	2	4	3	0	0	28	2196	0	1	1	0
9355	1	1	1	0	0	28	2196	0	1	1	0
9357	2	4	3	0	0	28	2196	0	1	1	0
9365	1	1	1	0	0	28	2196	0	1	1	0
9366	2	4	3	0	0	28	2196	0	1	1	0
9375	1	1	1	0	0	28	2196	0	1	1	0
9376	2	4	3	0	0	28	2196	0	1	1	0
9385	1	1	1	0	0	28	2196	0	1	1	0
9386	2	4	3	0	0	28	2196	0	1	1	0
9395	1	1	1	0	0	28	2196	0	1	0	0
9395	2	4	3	0	0	28	2196	0	1	0	0
9402	1	1	1	0	0	28	2196	1	0	0	0
9402	2	4	3	0	0	28	2196	1	0	1	0
9405	1	1	1	0	0	28	2196	0	1	0	0
9405	2	4	3	0	0	28	2196	0	1	0	0
9409	1	1	1	0	0	28	2196	2	0	1	0
9412	1	1	1	0	0	28	2196	1	0	0	0
9412	2	4	3	0	0	28	2196	1	0	1	0
9415	1	1	1	0	0	28	2196	0	1	0	0
9415	2	4	3	0	0	28	2196	0	1	0	0
9419	1	1	1	0	0	28	2196	2	0	1	0
9422	1	1	1	0	0	28	2196	1	0	0	0
9422	2	4	3	0	0	28	2196	1	0	1	0
9424	2	4	3	0	0	28	2196	0	1	1	0
9425	1	1	1	0	0	28	2196	0	1	1	0
9429	1	1	1	0	0	28	2196	2	0	1	0
9434	2	4	3	0	0	28	2196	0	1	1	0
9435	1	1	1	0	0	28	2196	0	1	1	0
9443	2	4	3	0	0	28	2196	0	1	1	0
9445	1	1	1	0	0	28	2196	0	1	1	0
9453	2	4	3	0	0	28	2196	0	1	1	0
9455	1	1	1	0	0	28	2196	0	1	1	0
9463	2	4	3	0	0	28	2196	0	1	1	0
9465	1	1	1	0	0	28	2196	0	1	1	0
9473	2	4	3	0	0	28	2196	0	1	1	0
9475	1	1	1	0	0	28	2196	0	1	1	0
9483	2	4	3	0	0	28	2196	0	1	1	0
9485	1	1	1	0	0	28	2196	0	1	1	0
9492	2	4	3	0	0	28	2196	0	1	1	0
9495	1	1	1	0	0	28	2196	0	1	1	0
9502	2	4	3	0	0	28	2196	0	1	1	0
9505	1	1	1	0	0	28	2196	0	1	1	0
9512	2	4	3	0	0	28	2196	0	1	1	0
9515	1	1	1	0	0	28	2196	0	1	1	0
9522	2	4	3	0	0	28	2196	0	1	1	0
9525	1	1	1	0	0	28	2196	0	1	1	0
9531	2	4	3	0	0	28	2196	0	1	1	0
9535	1	1	1	0	0	28	2196	0	1	1	0
9541	2	4	3	0	0	28	2196	0	1	1	0
9545	1	1	1	0	0	28	2196	0	1	1	0
9551	2	4	3	0	0	28	2196	0	1	1	0
9555	1	1	1	0	0	28	2196	0	1	1	0
9561	2	4	3	0	0	28	2196	0	1	1	0
9565	1	1	1	0	0	28	2196	0	1	1	0
9571	2	4	3	0	0	28	2196	0	1	1	0
9575	1	1	1	0	0	28	2196	0	1	1	0
9580	2	4	3	0	0	28	2196	0	1	1	0
9585	1	1	1	0	0	28	2196	0	1	1	0
9590	2	4	3	0	0	28	2196	0	1	1	0
9595	1	1	1	0	0	28	2196	0	1	1	0
9600	2	4	3	0	0	28	2196	0	1	1	0
9605	1	1	1	0	0	28	2196	0	1	1	0
9610	2	4	3	0	0	28	2196	0	1	1	0
9615	1	1	1	0	0	28	2196	0	1	1	0
9619	2	4	3	0	0	28	2196	0	1	1	0
9625	1	1	1	0	0	28	2196	0	1	1	0
9629	2	4	3	0	0	28	2196	0	1	1	0
9635	1	1	1	0	0	28	2196	0	1	1	0
9639	2	4	3	0	0	28	2196	0	1	1	0
9645	1	1	1	0	0	28	2196	0	1	1	0
9649	2	4	3	0	0	28	2196	0	1	1	0
9655	1	1	1	0	0	28	2196	0	1	1	0
9659	2	4	3	0	0	28	2196	0	1	1	0
9665	1	1	1	0	0	28	2196	0	1	1	0
9668	2	4	3	0	0	28	2196	0	1	1	0
9675	1	1	1	0	0	28	2196	0	1	1	0
9678	2	4	3	0	0	28	2196	0	1	1	0
9685	1	1	1	0	0	28	2196	0	1	1	0
9688	2	4	3	0	0	28	2196	0	1	1	0
9695	1	1	1	0	0	28	2196	0	1	1	0
9698	2	4	3	0	0	28	2196	0	1	1	0
9705	1	1	1	0	0	28	2196	0	1	1	0
9707	2	4	3	0	0	28	2196	0	1	1	0
9715	1	1	1	0	0	28	2196	0	1	1	0
9717	2	4	3	0	0	28	2196	0	1	1	0
9725	1	1	1	0	0	28	2196	0	1	1	0
9727	2	4	3	0	0	28	2196	0	1	1	0
9735	1	1	1	0	0	28	2196	0	1	1	0
9737	2	4	3	0	0	28	2196	0	1	1	0
9745	1	1	1	0	0	28	2196	0	1	1	0
9747	2	4	3	0	0	28	2196	0	1	1	0
9755	1	1	1	0	0	28	2196	0	1	1	0
9756	2	4	3	0	0	28	2196	0	1	1	0
9765	1	1	1	0	0	28	2196	0	1	1	0
9766	2	4	3	0	0	28	2196	0	1	1	0
9775	1	1	1	0	0	28	2196	0	1	1	0
9776	2	4	3	0	0	28	2196	0	1	1	0
9785	1	1	1	0	0	28	2196	0	1	0	0
9785	2	4	3	0	0	28	2196	0	1	0	0
9792	1	1	1	0	0	28	2196	1	0	0	0
9792	2	4	3	0	0	28	2196	1	0	1	0
9795	1	1	1	0	0	28	2196	0	1	0	0
9795	2	4	3	0	0	28	2196	0	1	0	0
9799	1	1	1	0	0	28	2196	2	0	1	0
9802	1	1	1	0	0	28	2196	1	0	0	0
9802	2	4	3	0	0	28	2196	1	0	1	0
9804	2	4	3	0	0	28	2196	0	1	1	0
9805	1	1	1	0	0	28	2196	0	1	1	0
9809	1	1	1	0	0	28	2196	2	0	1	0
9814	2	4	3	0	0	28	2196	0	1	1	0
9815	1	1	1	0	0	28	2196	0	1	1	0
9824	2	4	3	0	0	28	2196	0	1	1	0
9825	1	1	1	0	0	28	2196	0	1	1	0
9833	2	4	3	0	0	28	2196	0	1	1	0
9835	1	1	1	0	0	28	2196	0	1	1	0
9843	2	4	3	0	0	28	2196	0	1	1	0
9845	1	1	1	0	0	28	2196	0	1	1	0
9853	2	4	3	0	0	28	2196	0	1	1	0
9855	1	1	1	0	0	28	2196	0	1	1	0
9863	2	4	3	0	0	28	2196	0	1	1	0
9865	1	1	1	0	0	28	2196	0	1	1	0
9873	2	4	3	0	0	28	2196	0	1	1	0
9875	1	1	1	0	0	28	2196	0	1	1	0
9882	2	4	3	0	0	28	2196	0	1	1	0
9885	1	1	1	0	0	28	2196	0	1	1	0
9892	2	4	3	0	0	28	2196	0	1	1	0
9895	1	1	1	0	0	28	2196	0	1	1	0
9902	2	4	3	0	0	28	2196	0	1	1	0
9905	1	1	1	0	0	28	2196	0	1	1	0
9912	2	4	3	0	0	28	2196	0	1	1	0
9915	1	1	1	0	0	28	2196	0	1	1	0
9921	2	4	3	0	0	28	2196	0	1	1	0
9925	1	1	1	0	0	28	2196	0	1	1	0
9931	2	4	3	0	0	28	2196	0	1	1	0
9935	1	1	1	0	0	28	2196	0	1	1	0
9941	2	4	3	0	0	28	2196	0	1	1	0
9945	1	1	1	0	0	28	2196	0	1	1	0
9951	2	4	3	0	0	28	2196	0	1	1	0
9955	1	1	1	0	0	28	2196	0	1	1	0
9961	2	4	3	0	0	28	2196	0	1	1	0
9965	1	1	1	0	0	28	2196	0	1	1	0
9970	2	4	3	0	0	28	2196	0	1	1	0
9975	1	1	1	0	0	28	2196	0	1	1	0
9980	2	4	3	0	0	28	2196	0	1	1	0
9985	1	1	1	0	0	28	2196	0	1	1	0
9990	2	4	3	0	0	28	2196	0	1	1	0
9995	1	1	1	0	0	28	2196	0	1	1	0
