% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
5551	2	5	2	0	0	41	0	1	0
5552	2	6	1	0	6	153	0	1	0
5552	2	5	2	0	0	41	0	1	0
5553	2	6	1	0	6	153	0	1	0
5553	2	5	2	0	0	41	0	1	0
5554	2	6	1	0	6	153	0	1	0
5554	2	5	2	0	0	41	0	1	0
5555	2	6	1	0	6	153	0	0	0
5555	2	5	2	0	0	41	0	1	0
5556	2	6	1	0	6	153	0	1	0
5556	2	5	2	0	0	41	0	1	0
5557	2	6	1	0	6	153	0	1	0
5557	2	5	2	0	0	41	0	1	0
5558	1	4	4	0	28	2292	0	0	0
5558	2	6	1	0	6	153	0	0	0
5558	2	5	2	0	0	41	0	1	0
5559	2	6	1	0	6	153	0	1	0
5559	2	5	2	0	0	41	0	1	0
5560	2	6	1	0	6	153	0	1	0
5560	2	5	2	0	0	41	0	1	0
5561	1	4	4	0	28	2292	0	1	0
5561	2	6	1	0	6	153	0	1	0
5561	2	5	2	0	0	41	0	1	0
5562	2	6	1	0	6	153	0	1	0
5562	2	5	2	0	0	41	0	1	0
5563	2	6	1	0	6	153	0	1	0
5563	2	5	2	0	0	41	0	1	0
5564	2	6	1	0	6	153	0	1	0
5564	2	5	2	0	0	41	0	1	0
5565	2	6	1	0	6	153	0	0	0
5565	2	5	2	0	0	41	0	1	0
5566	2	6	1	0	6	153	0	1	0
5566	2	5	2	0	0	41	0	1	0
5567	2	6	1	0	6	153	0	1	0
5567	2	5	2	0	0	41	0	1	0
5568	1	4	4	0	28	2292	0	0	0
5568	2	6	1	0	6	153	0	0	0
5568	2	5	2	0	0	41	0	1	0
5569	2	6	1	0	6	153	0	1	0
5569	2	5	2	0	0	41	0	1	0
5570	2	6	1	0	6	153	0	1	0
5570	2	5	2	0	0	41	0	1	0
5571	1	4	4	0	28	2292	0	1	0
5571	2	6	1	0	6	153	0	1	0
5571	2	5	2	0	0	41	0	1	0
5572	2	6	1	0	6	153	0	1	0
5572	2	5	2	0	0	41	0	1	0
5573	2	6	1	0	6	153	0	1	0
5573	2	5	2	0	0	41	0	1	0
5574	2	6	1	0	6	153	0	1	0
5574	2	5	2	0	0	41	0	1	0
5575	2	6	1	0	6	153	0	0	0
5575	2	5	2	0	0	41	0	1	0
5576	2	6	1	0	6	153	0	1	0
5576	2	5	2	0	0	41	0	1	0
5577	2	6	1	0	6	153	0	1	0
5577	2	5	2	0	0	41	0	1	0
5578	1	4	4	0	28	2292	0	0	0
5578	2	6	1	0	6	153	0	0	0
5578	2	5	2	0	0	41	0	1	0
5579	2	6	1	0	6	153	0	1	0
5579	2	5	2	0	0	41	0	1	0
5580	2	6	1	0	6	153	0	1	0
5580	2	5	2	0	0	41	0	1	0
5581	1	4	4	0	28	2292	0	1	0
5581	2	6	1	0	6	153	0	1	0
5581	2	5	2	0	0	41	0	1	0
5582	2	6	1	0	6	153	0	1	0
5582	2	5	2	0	0	41	0	1	0
5583	2	6	1	0	6	153	0	1	0
5583	2	5	2	0	0	41	0	1	0
5584	2	6	1	0	6	153	0	1	0
5584	2	5	2	0	0	41	0	1	0
5585	2	6	1	0	6	153	0	0	0
5585	2	5	2	0	0	41	0	1	0
5586	2	6	1	0	6	153	0	1	0
5586	2	5	2	0	0	41	0	1	0
5587	2	6	1	0	6	153	0	1	0
5587	2	5	2	0	0	41	0	1	0
5588	1	4	4	0	28	2292	0	0	0
5588	2	6	1	0	6	153	0	0	0
5588	2	5	2	0	0	41	0	1	0
5589	2	6	1	0	6	153	0	1	0
5589	2	5	2	0	0	41	0	1	0
5590	2	6	1	0	6	153	0	1	0
5590	2	5	2	0	0	41	0	1	0
5591	2	6	1	0	6	153	0	1	0
5591	2	5	2	0	0	41	0	1	0
5592	2	6	1	0	6	153	0	1	0
5592	2	5	2	0	0	41	0	1	0
5593	2	6	1	0	6	153	0	1	0
5593	2	5	2	0	0	41	0	1	0
5594	2	6	1	0	6	153	0	1	0
5594	2	5	2	0	0	41	0	1	0
5595	2	6	1	0	6	153	0	0	0
5595	2	5	2	0	0	41	0	1	0
5596	2	6	1	0	6	153	0	1	0
5596	2	5	2	0	0	41	0	1	0
5597	2	6	1	0	6	153	0	1	0
5597	2	5	2	0	0	41	0	1	0
5598	2	6	1	0	6	153	0	1	0
5598	2	5	2	0	0	41	0	1	0
5599	2	6	1	0	6	153	0	1	0
5599	2	5	2	0	0	41	0	1	0
5600	2	6	1	0	6	153	0	1	0
5600	2	5	2	0	0	41	0	1	0
5601	1	4	4	0	28	2292	0	1	0
5601	2	6	1	0	6	153	0	1	0
5601	2	5	2	0	0	41	0	1	0
5602	1	4	4	0	28	2292	0	1	0
5602	2	6	1	0	6	153	0	1	0
5602	2	5	2	0	0	41	0	1	0
5603	2	6	1	0	6	153	0	1	0
5603	2	5	2	0	0	41	0	1	0
5604	2	6	1	0	6	153	0	1	0
5604	2	5	2	0	0	41	0	1	0
5605	2	6	1	0	6	153	0	1	0
5605	2	5	2	0	0	41	0	1	0
5606	2	6	1	0	6	153	0	1	0
5606	2	5	2	0	0	41	0	1	0
5607	2	6	1	0	6	153	0	1	0
5607	2	5	2	0	0	41	0	1	0
5608	1	4	4	0	28	2292	0	0	0
5608	2	6	1	0	6	153	0	0	0
5608	2	5	2	0	0	41	0	1	0
5609	1	4	4	0	28	2292	0	0	0
5609	2	6	1	0	6	153	0	0	0
5609	2	5	2	0	0	41	0	1	0
5610	2	6	1	0	6	153	0	1	0
5610	2	5	2	0	0	41	0	1	0
5611	1	4	4	0	28	2292	0	1	0
5611	2	6	1	0	6	153	0	1	0
5611	2	5	2	0	0	41	0	1	0
5612	2	6	1	0	6	153	0	1	0
5612	2	5	2	0	0	41	0	1	0
5613	2	6	1	0	6	153	0	1	0
5613	2	5	2	0	0	41	0	1	0
5614	2	6	1	0	6	153	0	1	0
5614	2	5	2	0	0	41	0	1	0
5615	2	6	1	0	6	153	0	0	0
5615	2	5	2	0	0	41	0	1	0
5616	2	6	1	0	6	153	0	0	0
5616	2	5	2	0	0	41	0	1	0
5617	2	6	1	0	6	153	0	1	0
5617	2	5	2	0	0	41	0	1	0
5618	2	6	1	0	6	153	0	0	0
5618	2	5	2	0	0	41	0	1	0
5619	2	6	1	0	6	153	0	1	0
5619	2	5	2	0	0	41	0	1	0
5620	2	6	1	0	6	153	0	1	0
5620	2	5	2	0	0	41	0	1	0
5621	2	6	1	0	6	153	0	1	0
5621	2	5	2	0	0	41	0	1	0
5622	2	6	1	0	6	153	0	1	0
5622	2	5	2	0	0	41	0	1	0
5623	2	6	1	0	6	153	0	1	0
5623	2	5	2	0	0	41	0	1	0
5624	2	6	1	0	6	153	0	1	0
5624	2	5	2	0	0	41	0	1	0
5625	2	6	1	0	6	153	0	1	0
5625	2	5	2	0	0	41	0	1	0
5626	2	6	1	0	6	153	0	1	0
5626	2	5	2	0	0	41	0	1	0
5627	2	6	1	0	6	153	0	1	0
5627	2	5	2	0	0	41	0	1	0
5628	2	6	1	0	6	153	0	1	0
5628	2	5	2	0	0	41	0	1	0
5629	2	6	1	0	6	153	0	1	0
5629	2	5	2	0	0	41	0	1	0
5630	2	6	1	0	6	153	0	1	0
5630	2	5	2	0	0	41	0	1	0
5631	2	6	1	0	6	153	0	1	0
5631	2	5	2	0	0	41	0	1	0
5632	1	4	4	0	28	2292	0	1	0
5632	2	6	1	0	6	153	0	1	0
5632	2	5	2	0	0	41	0	1	0
5633	2	6	1	0	6	153	0	1	0
5633	2	5	2	0	0	41	0	1	0
5634	2	6	1	0	6	153	0	1	0
5634	2	5	2	0	0	41	0	1	0
5635	2	6	1	0	6	153	0	1	0
5635	2	5	2	0	0	41	0	1	0
5636	2	6	1	0	6	153	0	1	0
5636	2	5	2	0	0	41	0	1	0
5637	2	6	1	0	6	153	0	1	0
5637	2	5	2	0	0	41	0	1	0
5638	2	6	1	0	6	153	0	1	0
5638	2	5	2	0	0	41	0	1	0
5639	1	4	4	0	28	2292	0	0	0
5639	2	6	1	0	6	153	0	0	0
5639	2	5	2	0	0	41	0	1	0
5640	2	6	1	0	6	153	0	1	0
5640	2	5	2	0	0	41	0	1	0
5641	1	4	4	0	28	2292	0	1	0
5641	2	6	1	0	6	153	0	1	0
5641	2	5	2	0	0	41	0	1	0
5642	2	6	1	0	6	153	0	1	0
5642	2	5	2	0	0	41	0	1	0
5643	2	6	1	0	6	153	0	1	0
5643	2	5	2	0	0	41	0	1	0
5644	2	6	1	0	6	153	0	1	0
5644	2	5	2	0	0	41	0	1	0
5645	2	6	1	0	6	153	0	1	0
5645	2	5	2	0	0	41	0	1	0
5646	2	6	1	0	6	153	0	0	0
5646	2	5	2	0	0	41	0	1	0
5647	2	6	1	0	6	153	0	1	0
5647	2	5	2	0	0	41	0	1	0
5648	1	4	4	0	28	2292	0	0	0
5648	2	6	1	0	6	153	0	0	0
5648	2	5	2	0	0	41	0	1	0
5649	2	6	1	0	6	153	0	1	0
5649	2	5	2	0	0	41	0	1	0
5650	2	6	1	0	6	153	0	1	0
5650	2	5	2	0	0	41	0	1	0
5651	2	6	1	0	6	153	0	1	0
5651	2	5	2	0	0	41	0	1	0
5652	2	6	1	0	6	153	0	1	0
5652	2	5	2	0	0	41	0	1	0
5653	2	6	1	0	6	153	0	1	0
5653	2	5	2	0	0	41	0	1	0
5654	2	6	1	0	6	153	0	1	0
5654	2	5	2	0	0	41	0	1	0
5655	2	6	1	0	6	153	0	0	0
5655	2	5	2	0	0	41	0	1	0
5656	2	6	1	0	6	153	0	1	0
5656	2	5	2	0	0	41	0	1	0
5657	2	6	1	0	6	153	0	1	0
5657	2	5	2	0	0	41	0	1	0
5658	2	6	1	0	6	153	0	1	0
5658	2	5	2	0	0	41	0	1	0
5659	2	6	1	0	6	153	0	1	0
5659	2	5	2	0	0	41	0	1	0
5660	2	6	1	0	6	153	0	1	0
5660	2	5	2	0	0	41	0	1	0
5661	1	4	4	0	28	2292	0	1	0
5661	2	6	1	0	6	153	0	1	0
5661	2	5	2	0	0	41	0	1	0
5662	1	4	4	0	28	2292	0	1	0
5662	2	6	1	0	6	153	0	1	0
5662	2	5	2	0	0	41	0	1	0
5663	2	6	1	0	6	153	0	1	0
5663	2	5	2	0	0	41	0	1	0
5664	2	6	1	0	6	153	0	1	0
5664	2	5	2	0	0	41	0	1	0
5665	2	6	1	0	6	153	0	1	0
5665	2	5	2	0	0	41	0	1	0
5666	2	6	1	0	6	153	0	1	0
5666	2	5	2	0	0	41	0	1	0
5667	2	6	1	0	6	153	0	1	0
5667	2	5	2	0	0	41	0	1	0
5668	1	4	4	0	28	2292	0	0	0
5668	2	6	1	0	6	153	0	0	0
5668	2	5	2	0	0	41	0	1	0
5669	1	4	4	0	28	2292	0	0	0
5669	2	6	1	0	6	153	0	0	0
5669	2	5	2	0	0	41	0	1	0
5670	2	6	1	0	6	153	0	1	0
5670	2	5	2	0	0	41	0	1	0
5671	1	4	4	0	28	2292	0	1	0
5671	2	6	1	0	6	153	0	1	0
5671	2	5	2	0	0	41	0	1	0
5672	2	6	1	0	6	153	0	1	0
5672	2	5	2	0	0	41	0	1	0
5673	2	6	1	0	6	153	0	1	0
5673	2	5	2	0	0	41	0	1	0
5674	2	6	1	0	6	153	0	1	0
5674	2	5	2	0	0	41	0	1	0
5675	2	6	1	0	6	153	0	0	0
5675	2	5	2	0	0	41	0	1	0
5676	2	6	1	0	6	153	0	0	0
5676	2	5	2	0	0	41	0	1	0
5677	2	6	1	0	6	153	0	1	0
5677	2	5	2	0	0	41	0	1	0
5678	1	4	4	0	28	2292	0	0	0
5678	2	6	1	0	6	153	0	0	0
5678	2	5	2	0	0	41	0	1	0
5679	2	6	1	0	6	153	0	1	0
5679	2	5	2	0	0	41	0	1	0
5680	2	6	1	0	6	153	0	1	0
5680	2	5	2	0	0	41	0	1	0
5681	1	4	4	0	28	2292	0	1	0
5681	2	6	1	0	6	153	0	1	0
5681	2	5	2	0	0	41	0	1	0
5682	2	6	1	0	6	153	0	1	0
5682	2	5	2	0	0	41	0	1	0
5683	2	6	1	0	6	153	0	1	0
5683	2	5	2	0	0	41	0	1	0
5684	2	6	1	0	6	153	0	1	0
5684	2	5	2	0	0	41	0	1	0
5685	2	6	1	0	6	153	0	0	0
5685	2	5	2	0	0	41	0	1	0
5686	2	6	1	0	6	153	0	1	0
5686	2	5	2	0	0	41	0	1	0
5687	2	6	1	0	6	153	0	1	0
5687	2	5	2	0	0	41	0	1	0
5688	1	4	4	0	28	2292	0	0	0
5688	2	6	1	0	6	153	0	0	0
5688	2	5	2	0	0	41	0	1	0
5689	2	6	1	0	6	153	0	1	0
5689	2	5	2	0	0	41	0	1	0
5690	2	6	1	0	6	153	0	1	0
5690	2	5	2	0	0	41	0	1	0
5691	1	4	4	0	28	2292	0	1	0
5691	2	6	1	0	6	153	0	1	0
5691	2	5	2	0	0	41	0	1	0
5692	2	6	1	0	6	153	0	1	0
5692	2	5	2	0	0	41	0	1	0
5693	2	6	1	0	6	153	0	1	0
5693	2	5	2	0	0	41	0	1	0
5694	2	6	1	0	6	153	0	1	0
5694	2	5	2	0	0	41	0	1	0
5695	2	6	1	0	6	153	0	0	0
5695	2	5	2	0	0	41	0	1	0
5696	2	6	1	0	6	153	0	1	0
5696	2	5	2	0	0	41	0	1	0
5697	2	6	1	0	6	153	0	1	0
5697	2	5	2	0	0	41	0	1	0
5698	2	6	1	0	6	153	0	0	0
5698	2	5	2	0	0	41	0	1	0
5699	2	6	1	0	6	153	0	1	0
5699	2	5	2	0	0	41	0	1	0
5700	2	6	1	0	6	153	0	1	0
5700	2	5	2	0	0	41	0	1	0
5701	1	4	4	0	28	2292	0	1	0
5701	2	6	1	0	6	153	0	1	0
5701	2	5	2	0	0	41	0	1	0
5702	2	6	1	0	6	153	0	1	0
5702	2	5	2	0	0	41	0	1	0
5703	2	6	1	0	6	153	0	1	0
5703	2	5	2	0	0	41	0	1	0
5704	2	6	1	0	6	153	0	1	0
5704	2	5	2	0	0	41	0	1	0
5705	2	6	1	0	6	153	0	1	0
5705	2	5	2	0	0	41	0	1	0
5706	2	6	1	0	6	153	0	1	0
5706	2	5	2	0	0	41	0	1	0
5707	2	6	1	0	6	153	0	1	0
5707	2	5	2	0	0	41	0	1	0
5708	1	4	4	0	28	2292	0	0	0
5708	2	6	1	0	6	153	0	0	0
5708	2	5	2	0	0	41	0	1	0
5709	2	6	1	0	6	153	0	1	0
5709	2	5	2	0	0	41	0	1	0
5710	2	6	1	0	6	153	0	1	0
5710	2	5	2	0	0	41	0	1	0
5711	1	4	4	0	28	2292	0	1	0
5711	2	6	1	0	6	153	0	1	0
5711	2	5	2	0	0	41	0	1	0
5712	2	6	1	0	6	153	0	1	0
5712	2	5	2	0	0	41	0	1	0
5713	2	6	1	0	6	153	0	1	0
5713	2	5	2	0	0	41	0	1	0
5714	2	6	1	0	6	153	0	1	0
5714	2	5	2	0	0	41	0	1	0
5715	2	6	1	0	6	153	0	0	0
5715	2	5	2	0	0	41	0	1	0
5716	2	6	1	0	6	153	0	1	0
5716	2	5	2	0	0	41	0	1	0
5717	2	6	1	0	6	153	0	1	0
5717	2	5	2	0	0	41	0	1	0
5718	1	4	4	0	28	2292	0	0	0
5718	2	6	1	0	6	153	0	0	0
5718	2	5	2	0	0	41	0	1	0
5719	2	6	1	0	6	153	0	1	0
5719	2	5	2	0	0	41	0	1	0
5720	2	6	1	0	6	153	0	1	0
5720	2	5	2	0	0	41	0	1	0
5721	1	4	4	0	28	2292	0	1	0
5721	2	6	1	0	6	153	0	1	0
5721	2	5	2	0	0	41	0	1	0
5722	2	6	1	0	6	153	0	1	0
5722	2	5	2	0	0	41	0	1	0
5723	2	6	1	0	6	153	0	1	0
5723	2	5	2	0	0	41	0	1	0
5724	2	6	1	0	6	153	0	1	0
5724	2	5	2	0	0	41	0	1	0
5725	2	6	1	0	6	153	0	0	0
5725	2	5	2	0	0	41	0	1	0
5726	2	6	1	0	6	153	0	1	0
5726	2	5	2	0	0	41	0	1	0
5727	2	6	1	0	6	153	0	1	0
5727	2	5	2	0	0	41	0	1	0
5728	1	4	4	0	28	2292	0	0	0
5728	2	6	1	0	6	153	0	0	0
5728	2	5	2	0	0	41	0	1	0
5729	2	6	1	0	6	153	0	1	0
5729	2	5	2	0	0	41	0	1	0
5730	2	6	1	0	6	153	0	1	0
5730	2	5	2	0	0	41	0	1	0
5731	1	4	4	0	28	2292	0	1	0
5731	2	6	1	0	6	153	0	1	0
5731	2	5	2	0	0	41	0	1	0
5732	2	6	1	0	6	153	0	1	0
5732	2	5	2	0	0	41	0	1	0
5733	2	6	1	0	6	153	0	1	0
5733	2	5	2	0	0	41	0	1	0
5734	2	6	1	0	6	153	0	1	0
5734	2	5	2	0	0	41	0	1	0
5735	2	6	1	0	6	153	0	0	0
5735	2	5	2	0	0	41	0	1	0
5736	2	6	1	0	6	153	0	1	0
5736	2	5	2	0	0	41	0	1	0
5737	2	6	1	0	6	153	0	1	0
5737	2	5	2	0	0	41	0	1	0
5738	2	6	1	0	6	153	0	0	0
5738	2	5	2	0	0	41	0	1	0
5739	2	6	1	0	6	153	0	1	0
5739	2	5	2	0	0	41	0	1	0
5740	2	6	1	0	6	153	0	1	0
5740	2	5	2	0	0	41	0	1	0
5741	1	4	4	0	28	2292	0	1	0
5741	2	6	1	0	6	153	0	1	0
5741	2	5	2	0	0	41	0	1	0
5742	2	6	1	0	6	153	0	1	0
5742	2	5	2	0	0	41	0	1	0
5743	2	6	1	0	6	153	0	1	0
5743	2	5	2	0	0	41	0	1	0
5744	2	6	1	0	6	153	0	1	0
5744	2	5	2	0	0	41	0	1	0
5745	2	6	1	0	6	153	0	1	0
5745	2	5	2	0	0	41	0	1	0
5746	2	6	1	0	6	153	0	1	0
5746	2	5	2	0	0	41	0	1	0
5747	2	6	1	0	6	153	0	1	0
5747	2	5	2	0	0	41	0	1	0
5748	1	4	4	0	28	2292	0	0	0
5748	2	6	1	0	6	153	0	0	0
5748	2	5	2	0	0	41	0	1	0
5749	2	6	1	0	6	153	0	1	0
5749	2	5	2	0	0	41	0	1	0
5750	2	6	1	0	6	153	0	1	0
5750	2	5	2	0	0	41	0	1	0
5751	1	4	4	0	28	2292	0	1	0
5751	2	6	1	0	6	153	0	1	0
5751	2	5	2	0	0	41	0	1	0
5752	2	6	1	0	6	153	0	1	0
5752	2	5	2	0	0	41	0	1	0
5753	2	6	1	0	6	153	0	1	0
5753	2	5	2	0	0	41	0	1	0
5754	2	6	1	0	6	153	0	1	0
5754	2	5	2	0	0	41	0	1	0
5755	2	6	1	0	6	153	0	0	0
5755	2	5	2	0	0	41	0	1	0
5756	2	6	1	0	6	153	0	1	0
5756	2	5	2	0	0	41	0	1	0
5757	2	6	1	0	6	153	0	1	0
5757	2	5	2	0	0	41	0	1	0
5758	1	4	4	0	28	2292	0	0	0
5758	2	6	1	0	6	153	0	0	0
5758	2	5	2	0	0	41	0	1	0
5759	2	6	1	0	6	153	0	1	0
5759	2	5	2	0	0	41	0	1	0
5760	2	6	1	0	6	153	0	1	0
5760	2	5	2	0	0	41	0	1	0
5761	1	4	4	0	28	2292	0	1	0
5761	2	6	1	0	6	153	0	1	0
5761	2	5	2	0	0	41	0	1	0
5762	2	6	1	0	6	153	0	1	0
5762	2	5	2	0	0	41	0	1	0
5763	2	6	1	0	6	153	0	1	0
5763	2	5	2	0	0	41	0	1	0
5764	2	6	1	0	6	153	0	1	0
5764	2	5	2	0	0	41	0	1	0
5765	2	6	1	0	6	153	0	0	0
5765	2	5	2	0	0	41	0	1	0
5766	2	6	1	0	6	153	0	1	0
5766	2	5	2	0	0	41	0	1	0
5767	2	6	1	0	6	153	0	1	0
5767	2	5	2	0	0	41	0	1	0
5768	2	6	1	0	6	153	0	0	0
5769	2	6	1	0	6	153	0	1	0
5770	2	6	1	0	6	153	0	1	0
5771	1	4	4	0	28	2292	0	1	0
5771	2	6	1	0	6	153	0	1	0
5772	2	6	1	0	6	153	0	1	0
5773	2	6	1	0	6	153	0	1	0
5774	2	6	1	0	6	153	0	1	0
5775	2	6	1	0	6	153	0	1	0
5776	2	6	1	0	6	153	0	1	0
5777	2	6	1	0	6	153	0	1	0
5778	2	6	1	0	6	153	0	0	0
5779	2	6	1	0	6	153	0	1	0
5780	2	6	1	0	6	153	0	1	0
5781	1	4	4	0	28	2292	0	1	0
5781	2	6	1	0	6	153	0	1	0
5782	2	6	1	0	6	153	0	1	0
5783	2	6	1	0	6	153	0	1	0
5784	2	6	1	0	6	153	0	1	0
5785	2	6	1	0	6	153	0	1	0
5786	2	6	1	0	6	153	0	1	0
5787	2	6	1	0	6	153	0	1	0
5788	1	4	4	0	28	2292	0	0	0
5788	2	6	1	0	6	153	0	0	0
5789	2	6	1	0	6	153	0	1	0
5790	2	6	1	0	6	153	0	1	0
5791	1	4	4	0	28	2292	0	1	0
5791	2	6	1	0	6	153	0	1	0
5792	2	6	1	0	6	153	0	1	0
5793	2	6	1	0	6	153	0	1	0
5794	2	6	1	0	6	153	0	1	0
5795	2	6	1	0	6	153	0	0	0
5796	2	6	1	0	6	153	0	1	0
5797	2	6	1	0	6	153	0	1	0
5798	2	6	1	0	6	153	0	0	0
5799	2	6	1	0	6	153	0	1	0
5800	2	6	1	0	6	153	0	1	0
5801	1	4	4	0	28	2292	0	1	0
5801	2	6	1	0	6	153	0	1	0
5802	2	6	1	0	6	153	0	1	0
5803	2	6	1	0	6	153	0	1	0
5804	2	6	1	0	6	153	0	1	0
5805	2	6	1	0	6	153	0	1	0
5806	2	6	1	0	6	153	0	1	0
5807	2	6	1	0	6	153	0	1	0
5808	2	6	1	0	6	153	0	0	0
5809	2	6	1	0	6	153	0	1	0
5810	2	6	1	0	6	153	0	1	0
5811	1	4	4	0	28	2292	0	1	0
5811	2	6	1	0	6	153	0	1	0
5812	2	6	1	0	6	153	0	1	0
5813	2	6	1	0	6	153	0	1	0
5814	2	6	1	0	6	153	0	1	0
5815	2	6	1	0	6	153	0	1	0
5816	2	6	1	0	6	153	0	1	0
5817	2	6	1	0	6	153	0	1	0
5818	1	4	4	0	28	2292	0	0	0
5818	2	6	1	0	6	153	0	0	0
5819	2	6	1	0	6	153	0	1	0
5820	2	6	1	0	6	153	0	1	0
5821	1	4	4	0	28	2292	0	1	0
5821	2	6	1	0	6	153	0	1	0
5822	2	6	1	0	6	153	0	1	0
5823	2	6	1	0	6	153	0	1	0
5824	2	6	1	0	6	153	0	1	0
5825	2	6	1	0	6	153	0	0	0
5826	2	6	1	0	6	153	0	1	0
5827	2	6	1	0	6	153	0	1	0
5828	1	4	4	0	28	2292	0	0	0
5828	2	6	1	0	6	153	0	0	0
5829	2	6	1	0	6	153	0	1	0
5830	2	6	1	0	6	153	0	1	0
5831	1	4	4	0	28	2292	0	1	0
5831	2	6	1	0	6	153	0	1	0
5832	2	6	1	0	6	153	0	1	0
5833	2	6	1	0	6	153	0	1	0
5834	2	6	1	0	6	153	0	1	0
5835	2	6	1	0	6	153	0	0	0
5836	2	6	1	0	6	153	0	1	0
5837	2	6	1	0	6	153	0	1	0
5838	1	4	4	0	28	2292	0	0	0
5838	2	6	1	0	6	153	0	0	0
5839	2	6	1	0	6	153	0	1	0
5840	2	6	1	0	6	153	0	1	0
5841	1	4	4	0	28	2292	0	1	0
5841	2	6	1	0	6	153	0	1	0
5842	2	6	1	0	6	153	0	1	0
5843	2	6	1	0	6	153	0	1	0
5844	2	6	1	0	6	153	0	1	0
5845	2	6	1	0	6	153	0	0	0
5846	2	6	1	0	6	153	0	1	0
5847	2	6	1	0	6	153	0	1	0
5848	2	6	1	0	6	153	0	0	0
5849	2	6	1	0	6	153	0	1	0
5850	2	6	1	0	6	153	0	1	0
5851	1	4	4	0	28	2292	0	1	0
5851	2	6	1	0	6	153	0	1	0
5852	2	6	1	0	6	153	0	1	0
5853	2	6	1	0	6	153	0	1	0
5854	2	6	1	0	6	153	0	1	0
5855	2	6	1	0	6	153	0	1	0
5856	2	6	1	0	6	153	0	1	0
5857	2	6	1	0	6	153	0	1	0
5858	1	4	4	0	28	2292	0	0	0
5858	2	6	1	0	6	153	0	0	0
5859	2	6	1	0	6	153	0	1	0
5860	2	6	1	0	6	153	0	1	0
5861	1	4	4	0	28	2292	0	1	0
5861	2	6	1	0	6	153	0	1	0
5862	2	6	1	0	6	153	0	1	0
5863	2	6	1	0	6	153	0	1	0
5864	2	6	1	0	6	153	0	1	0
5865	2	6	1	0	6	153	0	0	0
5866	2	6	1	0	6	153	0	1	0
5867	2	6	1	0	6	153	0	1	0
5868	1	4	4	0	28	2292	0	0	0
5868	2	6	1	0	6	153	0	0	0
5869	2	6	1	0	6	153	0	1	0
5870	2	6	1	0	6	153	0	1	0
5871	1	4	4	0	28	2292	0	1	0
5871	2	6	1	0	6	153	0	1	0
5872	2	6	1	0	6	153	0	1	0
5873	2	6	1	0	6	153	0	1	0
5874	2	6	1	0	6	153	0	1	0
5875	2	6	1	0	6	153	0	0	0
5876	2	6	1	0	6	153	0	1	0
5877	2	6	1	0	6	153	0	1	0
5878	1	4	4	0	28	2292	0	0	0
5878	2	6	1	0	6	153	0	0	0
5879	2	6	1	0	6	153	0	1	0
5880	2	6	1	0	6	153	0	1	0
5881	1	4	4	0	28	2292	0	1	0
5881	2	6	1	0	6	153	0	1	0
5882	2	6	1	0	6	153	0	1	0
5883	2	6	1	0	6	153	0	1	0
5884	2	6	1	0	6	153	0	1	0
5885	2	6	1	0	6	153	0	0	0
5886	2	6	1	0	6	153	0	1	0
5887	2	6	1	0	6	153	0	1	0
5888	1	4	4	0	28	2292	0	0	0
5888	2	6	1	0	6	153	0	0	0
5889	2	6	1	0	6	153	0	1	0
5890	2	6	1	0	6	153	0	1	0
5891	2	6	1	0	6	153	0	1	0
5892	2	6	1	0	6	153	0	1	0
5893	2	6	1	0	6	153	0	1	0
5894	2	6	1	0	6	153	0	1	0
5895	2	6	1	0	6	153	0	0	0
5896	2	6	1	0	6	153	0	1	0
5897	2	6	1	0	6	153	0	1	0
5898	2	6	1	0	6	153	0	1	0
5899	2	6	1	0	6	153	0	1	0
5900	2	6	1	0	6	153	0	1	0
5901	1	4	4	0	28	2292	0	1	0
5901	2	6	1	0	6	153	0	1	0
5902	1	4	4	0	28	2292	0	1	0
5902	2	6	1	0	6	153	0	1	0
5903	2	6	1	0	6	153	0	1	0
5904	2	6	1	0	6	153	0	1	0
5905	2	6	1	0	6	153	0	1	0
5906	2	6	1	0	6	153	0	1	0
5907	2	6	1	0	6	153	0	1	0
5908	2	6	1	0	6	153	0	0	0
5909	1	4	4	0	28	2292	0	0	0
5909	2	6	1	0	6	153	0	0	0
5910	2	6	1	0	6	153	0	1	0
5911	2	6	1	0	6	153	0	1	0
5912	2	6	1	0	6	153	0	1	0
5913	2	6	1	0	6	153	0	1	0
5914	2	6	1	0	6	153	0	1	0
5915	2	6	1	0	6	153	0	1	0
5916	2	6	1	0	6	153	0	0	0
5917	2	6	1	0	6	153	0	1	0
5918	2	6	1	0	6	153	0	1	0
5919	2	6	1	0	6	153	0	1	0
5920	2	6	1	0	6	153	0	1	0
5921	1	4	4	0	28	2292	0	1	0
5921	2	6	1	0	6	153	0	1	0
5922	2	6	1	0	6	153	0	1	0
5923	2	6	1	0	6	153	0	1	0
5924	2	6	1	0	6	153	0	1	0
5925	2	6	1	0	6	153	0	1	0
5926	2	6	1	0	6	153	0	1	0
5927	2	6	1	0	6	153	0	1	0
5928	1	4	4	0	28	2292	0	0	0
5928	2	6	1	0	6	153	0	0	0
5929	2	6	1	0	6	153	0	1	0
5930	2	6	1	0	6	153	0	1	0
5931	1	4	4	0	28	2292	0	1	0
5931	2	6	1	0	6	153	0	1	0
5932	2	6	1	0	6	153	0	1	0
